Mr. Mime,64.3,122,psychic,fairy,76.4,83.3,51,324508,8.5,498,Confusion,Psybeam,Psychic,5,5,5,75000
Scolipede,64.3,545,bug,poison,77.9,68.5,60,320307,7.5,500,Bug Bite,Gyro Ball,Megahorn,20,19,1,10000
Camerupt (Shadow),64.1,323,fire,ground,77.5,58.1,71,319985,8.5,500,Ember,Earthquake,Earth Power,10,8,3,50000
Raticate,64.1,20,normal,none,73.1,66,70,337899,11,498,Bite,Dig,Hyper Beam,25,40,1,10000
Glalie,63.9,362,ice,none,67.1,68.3,81,371510,9,500,Frost Breath,Avalanche,Gyro Ball,9,12,3,50000
Amaura,63.7,698,rock,ice,64.5,62,96,383687,14,499,Frost Breath,Ancient Power,Aurora Beam,9,12,5,75000
Croagunk (Shadow),63.7,453,poison,fighting,72.9,53.2,88,341007,20,499,Mud Shot,Brick Break,Frustration,5,9,3,50000
Exeggcute,63.7,102,grass,psychic,61.1,76,88,408941,17,500,Confusion,Seed Bomb,Ancient Power,4,4,3,50000
Gothitelle,63.7,576,psychic,none,67.5,78.8,69,367239,8,498,Charm,Future Sight,Psychic,11,10,3,50000
Graveler,63.7,75,rock,ground,70.1,74.8,67,351406,10,497,Mud Shot,Dig,Rock Blast,7,5,1,10000
Tranquill,63.7,520,normal,flying,71.8,58.3,82,343014,13,497,Air Slash,Aerial Ace,Heat Wave,5,9,1,10000
Typhlosion (Hisuian),63.7,157,fire,ghost,81.2,60.7,62,305582,6.5,499,Ember,Fire Punch,Night Shade,6,7,3,10000
Boldore,63.6,525,rock,none,72.4,62.1,76,341504,9.5,500,Mud Slap,Bulldoze,Rock Slide,5,5,3,50000
Heatran,63.6,485,fire,steel,76,65.6,65,324240,5,496,Bug Bite,Earth Power,Fire Blast,19,27,20,100000
Rowlet,63.6,722,grass,flying,61.8,62.9,104,404178,18,500,Leafage,Seed Bomb,Energy Ball,7,8,3,10000
Sneasel (Hisuian),63.6,215,fighting,poison,79.1,62.3,64,315609,9,500,Poison Jab,Aerial Ace,Close Combat,6,7,3,50000
Charizard,63.4,6,fire,flying,76.5,62.7,67,321436,6.5,496,Air Slash,Blast Burn,Dragon Claw,6,4,3,10000
Charizard (Shadow),63.4,6,fire,flying,76.5,62.7,67,321436,6.5,496,Air Slash,Blast Burn,Dragon Claw,6,4,3,10000
Gothorita,63.4,575,psychic,none,65.3,75.4,77,379037,12,498,Confusion,Future Sight,Psybeam,6,5,3,50000
Magmar (Shadow),63.4,126,fire,none,78.8,60.4,66,314193,8,500,Ember,Fire Blast,Fire Punch,12,6,5,75000
Gallade,63.3,475,psychic,fighting,79,66.8,59,311242,6,496,Charm,Close Combat,Leaf Blade,8,6,5,75000
Gallade (Shadow),63.3,475,psychic,fighting,79,66.8,59,311242,6,496,Charm,Close Combat,Leaf Blade,8,6,5,75000
Prinplup (Shadow),63.3,394,water,none,69.1,67.4,77,358490,11,500,Bubble,Bubble Beam,Frustration,4,7,3,10000
Boldore (Shadow),63.2,525,rock,none,73.5,63.1,73,338827,9,499,Mud Slap,Bulldoze,Frustration,5,7,3,50000
Lairon,63.2,305,steel,rock,65.5,85.1,67,373661,9,495,Iron Tail,Body Slam,Heavy Slam,5,8,1,10000
Latias,63.2,380,dragon,psychic,71.3,78.7,62,347765,5.5,499,Charm,Mist Ball,Outrage,10,10,20,100000
Linoone (Galarian) (Shadow),63.2,264,dark,normal,66.1,62.1,91,373617,11.5,497,Lick,Body Slam,Dig,12,17,1,10000
Purrloin,63.2,509,dark,none,69.5,57.4,90,359121,25,499,Scratch,Dark Pulse,Night Slash,25,18,1,10000
Rattata,63.2,19,normal,none,74.3,58.5,77,334282,26.5,498,Quick Attack,Body Slam,Dig,5,7,1,10000
Taillow,63.2,276,normal,flying,73.5,51.3,89,335505,25.5,496,Peck,Aerial Ace,Return,8,14,1,10000
Tentacruel (Shadow),63.2,73,water,poison,63.8,80.3,76,389300,8,498,Acid,Acid Spray,Blizzard,6,10,3,50000
Victreebel,63.2,71,grass,poison,79,53.6,74,313664,7.5,498,Acid,Acid Spray,Leaf Blade,6,5,3,50000
Aurorus,63,699,rock,ice,66.4,58.7,96,373692,7,499,Frost Breath,Ancient Power,Blizzard,9,15,5,75000
Cradily,63,346,rock,grass,61.6,81,81,404370,8.5,499,Acid,Bulldoze,Grass Knot,6,7,3,50000
Croconaw,62.8,159,water,none,68.2,67.8,78,360849,11,497,Scratch,Crunch,Ice Punch,23,20,3,10000
Girafarig (Shadow),62.8,203,normal,psychic,76.5,59.2,72,326062,9.5,500,Confusion,Frustration,Mirror Coat,6,5,3,50000
Grotle,62.8,388,grass,none,68.4,65.5,81,363066,10,500,Bite,Body Slam,Energy Ball,18,28,3,10000
Magmar,62.8,126,fire,none,78.8,60.4,66,314193,8,500,Ember,Fire Blast,Fire Punch,12,6,5,75000
Quilava,62.8,156,fire,none,74.3,63.9,71,337002,11.5,500,Ember,Dig,Flamethrower,8,8,3,10000
Sudowoodo (Shadow),62.8,185,rock,none,68.2,74,72,363604,8.5,498,Counter,Earthquake,Frustration,11,12,5,75000
Cinderace,62.6,815,fire,none,81.2,57,66,305528,6.5,499,Fire Spin,Flamethrower,Flame Charge,6,5,3,10000
Cloyster,62.6,91,water,ice,69.6,95.7,54,359595,7.5,500,Frost Breath,Aurora Beam,Avalanche,12,9,3,50000
Luxio,62.6,404,electric,none,78.5,52,78,318590,13,500,Bite,Crunch,Thunderbolt,23,28,5,75000
Aipom,62.5,190,normal,none,70.5,62,80,349482,14,497,Astonish,Aerial Ace,Low Sweep,4,4,3,50000
Mamoswine,62.5,473,ice,ground,80.2,49,78,306282,5.5,495,Mud Slap,Ancient Power,Avalanche,5,5,3,50000
Shuppet,62.3,353,ghost,none,82.7,45.3,80,300139,18,499,Astonish,Night Shade,Ominous Wind,5,5,3,50000
Decidueye,62.2,724,grass,ghost,75.1,66,67,332013,7,499,Astonish,Brave Bird,Energy Ball,6,6,3,10000
Shellder,62.2,90,water,none,68.2,83.3,64,363318,17.5,498,Ice Shard,Icy Wind,Razor Shell,5,4,3,50000
Sneasel (Hisuian) (Shadow),62.2,215,fighting,poison,79.1,62.3,64,315609,9,500,Poison Jab,Aerial Ace,Close Combat,6,7,3,50000
Typhlosion,62.2,157,fire,none,76.5,62.7,67,321436,6.5,496,Ember,Blast Burn,Fire Blast,8,12,3,10000
Golduck,62.1,55,water,none,73.6,64.2,72,339873,7.5,500,Confusion,Bubble Beam,Cross Chop,4,3,3,50000
Golduck (Shadow),62.1,55,water,none,73.6,64.2,72,339873,7.5,500,Confusion,Bubble Beam,Cross Chop,4,3,3,50000
Arbok,61.9,24,poison,none,72.2,68.9,69,343310,10,499,Acid,Acid Spray,Dark Pulse,6,7,3,50000
Mankey (Shadow),61.9,56,fighting,none,83,51,71,300673,16.5,499,Karate Chop,Brick Break,Cross Chop,5,4,3,50000
Pinsir,61.9,127,bug,none,81.5,65.7,57,305478,6.5,499,Bug Bite,Close Combat,Submission,15,17,5,75000
Sudowoodo,61.9,185,rock,none,68.2,74,72,363604,8.5,498,Counter,Earthquake,Meteor Beam,11,10,5,75000
Torterra,61.9,389,grass,ground,69.4,67.8,76,357584,6.5,498,Bite,Earthquake,Frenzy Plant,33,23,3,10000
Torterra (Shadow),61.9,389,grass,ground,69.4,67.8,76,357584,6.5,498,Bite,Earthquake,Frenzy Plant,33,23,3,10000
Armaldo,61.8,348,rock,bug,77.5,63.1,65,317633,6.5,498,Fury Cutter,Cross Poison,Liquidation,9,12,3,50000
Articuno (Galarian),61.8,144,psychic,flying,77.7,62.1,66,318771,5.5,498,Confusion,Ancient Power,Brave Bird,4,5,20,100000
Darmanitan (Galarian),61.8,555,ice,none,86.4,41.4,79,282629,6,496,Ice Fang,Avalanche,Ice Punch,8,7,3,50000
Empoleon,61.8,395,water,steel,72.5,66.4,71,341680,6.5,497,Metal Claw,Blizzard,Drill Peck,11,6,3,10000
Seedot (Shadow),61.8,273,grass,none,58.6,69.6,104,424292,38.5,500,Bullet Seed,Foul Play,Grass Knot,4,4,3,50000
Solrock,61.8,338,rock,psychic,69.4,62.7,82,356706,8,499,Confusion,Psychic,Rock Slide,5,4,3,50000
Haunter (Shadow),61.7,93,ghost,poison,93.8,50.2,56,263375,9.5,498,Astonish,Dark Pulse,Frustration,5,7,3,50000
Makuhita (Shadow),61.7,296,fighting,none,68.1,44.5,121,366489,24,500,Rock Smash,Cross Chop,Frustration,5,10,3,50000
Poliwag (Shadow),61.7,60,water,none,68.5,62.1,85,362093,23,500,Mud Shot,Body Slam,Mud Bomb,5,5,3,50000
Avalugg (Hisuian),61.5,713,ice,rock,67.3,77.4,70,364961,5.5,498,Bite,Blizzard,Crunch,38,23,3,50000
Haunter,61.5,93,ghost,poison,93.8,50.2,56,263375,9.5,498,Astonish,Dark Pulse,Ice Punch,5,4,3,50000
Lileep (Shadow),61.5,345,rock,grass,56.9,84.3,91,436782,15,500,Acid,Ancient Power,Grass Knot,6,7,3,50000
Chandelure,61.4,609,ghost,fire,88.3,62.3,51,280512,6,499,Fire Spin,Energy Ball,Flame Charge,6,5,5,75000
Glameow,61.4,431,normal,none,69.2,58.8,88,357732,21,497,Quick Attack,Aerial Ace,Play Rough,5,8,3,50000
Lunatone,61.4,337,rock,psychic,69.4,62.7,82,356706,8,499,Confusion,Moonblast,Psychic,5,5,3,50000
Camerupt,61.2,323,fire,ground,77.5,58.1,71,319985,8.5,500,Ember,Earthquake,Earth Power,10,8,3,50000
Gible (Shadow),61.2,443,dragon,ground,70.5,54,91,346301,17,495,Mud Shot,Body Slam,Dig,5,7,5,75000
Karrablast,61.2,588,bug,none,76.4,54,79,325794,16,499,Fury Cutter,Aerial Ace,Drill Run,10,12,3,50000
Magmortar,61.1,467,fire,none,82.8,59.7,61,301793,6,500,Fire Spin,Brick Break,Fire Blast,4,8,5,75000
Magmortar (Shadow),61.1,467,fire,none,82.8,59.7,61,301793,6,500,Fire Spin,Brick Break,Fire Blast,4,8,5,75000
Whismur (Shadow),61.1,293,normal,none,69.8,41,124,354820,29,498,Astonish,Disarming Voice,Flamethrower,5,6,1,10000
Diggersby (Shadow),61,660,normal,ground,55.9,78,102,444733,13,498,Mud Shot,Dig,Earthquake,7,9,1,10000
Gigalith,60.8,526,rock,none,74.2,66.5,68,335226,6,500,Mud Slap,Heavy Slam,Meteor Beam,5,6,3,50000
Staravia (Shadow),60.8,397,normal,flying,74.3,55.4,80,329455,14.5,497,Quick Attack,Aerial Ace,Brave Bird,5,7,1,10000
Bayleef (Shadow),60.7,153,grass,none,60.7,81.9,81,402560,13,496,Magical Leaf,Ancient Power,Energy Ball,5,6,3,10000
Exploud (Shadow),60.7,295,normal,none,69,56.3,92,357524,8,498,Astonish,Boomburst,Crunch,7,5,1,10000
Girafarig,60.7,203,normal,psychic,76.5,59.2,72,326062,9.5,500,Confusion,Mirror Coat,Psychic,5,5,3,50000
Honchkrow,60.7,430,dark,flying,87,41.2,80,286650,7,500,Peck,Brave Bird,Dark Pulse,11,10,3,50000
Pachirisu,60.7,417,electric,none,53.4,98.3,89,467591,16,500,Spark,Thunder,Thunderbolt,9,8,5,75000
Bayleef,60.4,153,grass,none,60.7,81.9,81,402560,13,496,Magical Leaf,Ancient Power,Energy Ball,5,6,3,10000
Farfetch'd (Galarian),60.4,83,fighting,none,80.6,57.2,67,308855,11,500,Fury Cutter,Brave Bird,Brick Break,14,10,3,50000
Gastly (Shadow),60.3,92,ghost,poison,99.9,42.1,59,248069,15.5,499,Astonish,Dark Pulse,Frustration,5,7,3,50000
Meganium,60.3,154,grass,none,64.9,78.8,75,383650,8,499,Magical Leaf,Earthquake,Frenzy Plant,7,5,3,10000
Aipom (Shadow),60.1,190,normal,none,70.5,62,80,349482,14,497,Astonish,Aerial Ace,Frustration,4,7,3,50000
Chatot,60.1,441,normal,flying,81.4,44.6,84,304861,10.5,499,Peck,Heat Wave,Night Shade,15,9,5,75000
Nidorino (Shadow),60.1,33,poison,none,69.2,61.4,83,352464,13.5,495,Poison Jab,Dig,Frustration,8,10,3,50000
Snorunt (Shadow),60.1,361,ice,none,62.7,66.5,95,396502,22.5,500,Hex,Avalanche,Frustration,4,6,3,50000
Makuhita,60,296,fighting,none,68.1,44.5,121,366489,24,500,Rock Smash,Cross Chop,Heavy Slam,5,8,3,50000
Carnivine,59.9,455,grass,none,76,58.1,74,326836,8.5,500,Bite,Crunch,Energy Ball,23,28,5,75000
Magnemite,59.9,81,electric,steel,85,65,53,292659,14,500,Metal Sound,Discharge,Magnet Bomb,5,6,3,50000
Ferrothorn,59.7,598,grass,steel,62.3,88.6,72,397156,8,497,Bullet Seed,Acid Spray,Flash Cannon,4,6,3,75000
Meganium (Shadow),59.7,154,grass,none,64.9,78.8,75,383650,8,499,Magical Leaf,Earthquake,Frenzy Plant,7,5,3,10000
Whismur,59.6,293,normal,none,69.8,41,124,354820,29,498,Astonish,Disarming Voice,Flamethrower,5,6,1,10000
Greninja,59.5,658,water,dark,81,58.3,65,307113,7,499,Bubble,Aerial Ace,Hydro Cannon,4,4,3,10000
Galvantula,59.3,596,bug,electric,79.5,54.3,72,310431,8.5,498,Fury Cutter,Bug Buzz,Cross Poison,15,9,3,50000
Gastly,59.3,92,ghost,poison,99.9,42.1,59,248069,15.5,499,Astonish,Dark Pulse,Night Shade,5,5,3,50000
Exploud,59,295,normal,none,69,56.3,92,357524,8,498,Astonish,Boomburst,Crunch,7,5,1,10000
Mesprit,58.9,481,psychic,none,72.5,72.5,65,341243,6.5,497,Confusion,Blizzard,Future Sight,7,6,20,100000
Sandslash (Alolan),58.9,28,ice,steel,67.9,74.7,72,365151,8,500,Metal Claw,Aerial Ace,Blizzard,6,11,3,50000
Corphish,58.8,341,water,none,77.5,58.8,71,323354,16,500,Bubble,Aqua Jet,Razor Shell,4,4,3,50000
Rampardos,58.8,409,rock,none,96,37.2,72,257459,6,500,Smack Down,Flamethrower,Outrage,7,8,5,75000
Simisage,58.8,512,grass,none,78.8,54.4,73,312981,8,498,Bite,Crunch,Grass Knot,23,25,3,50000
Arbok (Shadow),58.6,24,poison,none,72.2,68.9,69,343310,10,499,Acid,Acid Spray,Dark Pulse,6,7,3,50000
Metang,58.6,375,steel,psychic,63.8,81.5,75,390175,11,500,Fury Cutter,Gyro Ball,Psychic,15,14,5,75000
Sneasler,58.6,903,fighting,poison,84.8,54.9,63,293216,6,499,Poison Jab,Aerial Ace,Close Combat,6,7,5,75000
Rattata (Shadow),58.2,19,normal,none,74.3,58.5,77,334282,26.5,498,Quick Attack,Body Slam,Dig,5,7,1,10000
Dartrix,57.7,723,grass,flying,65.1,66.5,88,380986,11,499,Leafage,Brave Bird,Energy Ball,8,8,3,10000
Froakie,57.7,656,water,none,74.9,58.4,76,332500,19.5,499,Bubble,Aerial Ace,Surf,4,5,3,10000
Sableye (Shadow),57.7,302,dark,ghost,70.3,71.8,70,353316,13,499,Feint Attack,Dazzling Gleam,Foul Play,10,7,5,75000
Unfezant,57.7,521,normal,flying,80.3,54.8,70,308252,7,499,Air Slash,Heat Wave,Hyper Beam,9,9,1,10000
Rattata (Alolan),57.5,19,dark,normal,74.3,58.5,77,334282,26.5,498,Quick Attack,Crunch,Hyper Fang,6,7,1,10000
Scyther,57.5,123,bug,flying,78.6,64.3,63,318069,7,500,Air Slash,Aerial Ace,Bug Buzz,5,7,5,75000
Scyther (Shadow),57.5,123,bug,flying,78.6,64.3,63,318069,7,500,Air Slash,Aerial Ace,Bug Buzz,5,7,5,75000
Froslass,57.4,478,ice,ghost,72,65,74,345955,9.5,498,Hex,Avalanche,Crunch,4,4,3,50000
Murkrow (Shadow),57.4,198,dark,flying,84.3,45.8,77,296918,11.5,500,Feint Attack,Dark Pulse,Drill Peck,9,7,3,50000
Pansage,57.4,511,grass,none,66.1,64.3,89,378071,19.5,499,Vine Whip,Crunch,Seed Bomb,6,6,3,50000
Ursaring,57.4,217,normal,none,80.5,52.3,73,307540,6.5,500,Counter,Close Combat,Hyper Beam,8,14,3,50000
Voltorb,57.4,100,electric,none,66.7,70.8,79,372757,19.5,498,Spark,Discharge,Gyro Ball,6,9,3,50000
Dusclops,57.3,356,ghost,none,59.7,114.3,61,416294,12,498,Feint Attack,Fire Punch,Ice Punch,7,7,3,50000
Marshtomp (Shadow),57.3,259,water,ground,70.6,64.1,78,352673,10.5,500,Mud Shot,Frustration,Mud Bomb,9,5,3,10000
Nuzleaf (Shadow),57.3,274,grass,dark,73.6,48.9,94,338544,15.5,499,Feint Attack,Foul Play,Frustration,7,12,3,50000
Prinplup,57.3,394,water,none,69.1,67.4,77,358490,11,500,Bubble,Bubble Beam,Hydro Pump,4,7,3,10000
Stunfisk (Galarian),57.3,618,ground,steel,59.7,71.7,98,419439,8.5,500,Metal Claw,Earthquake,Flash Cannon,10,10,5,75000
Karrablast (Shadow),57.1,588,bug,none,76.4,54,79,325794,16,499,Fury Cutter,Aerial Ace,Drill Run,10,12,3,50000
Nuzleaf,57.1,274,grass,dark,73.6,48.9,94,338544,15.5,499,Feint Attack,Foul Play,Grass Knot,7,9,3,50000
Delphox,57,655,fire,psychic,78,65.2,62,315312,6,499,Fire Spin,Blast Burn,Fire Blast,5,8,3,10000
Skiploom,57,188,grass,flying,56.8,80.1,95,431601,20,496,Bullet Seed,Dazzling Gleam,Energy Ball,5,5,3,50000
Weezing,57,110,poison,none,68.2,78.3,68,363181,8.5,498,Acid,Dark Pulse,Shadow Ball,7,7,3,50000
Persian (Alolan),56.8,53,dark,none,70.1,64.5,77,348353,10.5,494,Feint Attack,Dark Pulse,Foul Play,9,7,3,50000
Glameow (Shadow),56.7,431,normal,none,69.2,58.8,88,357732,21,497,Quick Attack,Aerial Ace,Frustration,5,9,3,50000
Politoed (Shadow),56.7,186,water,none,66.8,68.7,81,371505,8,500,Bubble,Blizzard,Earthquake,7,6,3,50000
Natu (Shadow),56.6,177,psychic,flying,77.7,58.1,71,320529,17.5,500,Peck,Drill Peck,Frustration,8,14,3,50000
Hitmonlee,56.3,106,fighting,none,83,68.1,53,299767,7.5,500,Double Kick,Blaze Kick,Brick Break,4,4,5,75000
Galvantula (Shadow),56,596,bug,electric,79.5,54.3,72,310431,8.5,498,Fury Cutter,Bug Buzz,Cross Poison,15,9,3,50000
Ambipom (Shadow),55.9,424,normal,none,79.2,55.5,72,316581,8,500,Astonish,Aerial Ace,Frustration,4,7,3,50000
Corphish (Shadow),55.9,341,water,none,77.5,58.8,71,323354,16,500,Bubble,Aqua Jet,Razor Shell,4,4,3,50000
Murkrow,55.9,198,dark,flying,84.3,45.8,77,296918,11.5,500,Feint Attack,Dark Pulse,Drill Peck,9,7,3,50000
Sableye,55.9,302,dark,ghost,70.3,71.8,70,353316,13,499,Feint Attack,Dazzling Gleam,Foul Play,10,7,5,75000
Sandshrew,55.9,27,ground,none,67.3,68.9,79,366425,15.5,499,Mud Shot,Dig,Rock Slide,7,6,3,50000
Sigilyph,55.9,561,psychic,flying,75.4,66,66,328241,7.5,498,Air Slash,Air Cutter,Ancient Power,4,5,5,75000
Tauros,55.6,128,normal,none,73,68.4,68,339697,7,498,Tackle,Earthquake,Horn Attack,22,12,3,50000
Ferrothorn (Shadow),55.5,598,grass,steel,62.3,88.6,72,397156,8,497,Bullet Seed,Acid Spray,Flash Cannon,4,6,3,75000
Sandslash (Alolan) (Shadow),55.3,28,ice,steel,67.9,74.7,72,365151,8,500,Metal Claw,Aerial Ace,Blizzard,6,11,3,50000
Xatu (Shadow),55.3,178,psychic,flying,77.9,61.6,67,321676,8.5,500,Air Slash,Aerial Ace,Frustration,5,8,3,50000
Electrike,55.2,309,electric,none,74.7,55.6,79,327756,20,496,Quick Attack,Discharge,Swift,5,5,3,50000
Ambipom,55,424,normal,none,79.2,55.5,72,316581,8,500,Astonish,Aerial Ace,Hyper Beam,4,8,3,50000
Horsea,55,116,water,none,76.4,65.5,65,325353,18.5,500,Bubble,Dragon Pulse,Bubble Beam,6,4,3,50000
Rapidash (Galarian),55,78,psychic,fairy,78.3,64.2,63,316433,7.5,499,Fairy Wind,Body Slam,High Horsepower,4,7,3,50000
Magnemite (Shadow),54.9,81,electric,steel,85,65,53,292659,14,500,Metal Sound,Discharge,Frustration,5,9,3,50000
Anorith (Shadow),54.8,347,rock,bug,85.2,52.8,65,292025,12,499,Scratch,Ancient Power,Aqua Jet,23,20,3,50000
Horsea (Shadow),54.8,116,water,none,76.4,65.5,65,325353,18.5,500,Bubble,Dragon Pulse,Bubble Beam,6,4,3,50000
Meowth (Galarian),54.8,52,steel,none,69.3,58.8,88,358602,19,499,Metal Claw,Dig,Gyro Ball,8,9,3,50000
Piloswine (Shadow),54.8,221,ice,ground,70.5,57,88,354072,8,500,Ice Shard,Avalanche,Bulldoze,5,5,3,50000
Stantler (Shadow),54.8,234,normal,none,77.9,56.2,73,319623,8.5,499,Tackle,Frustration,Megahorn,24,19,3,50000
Cacnea (Shadow),54.6,331,grass,none,84.3,46,76,295144,15,499,Sucker Punch,Trailblaze,Payback,7,9,3,50000
Dusclops (Shadow),54.5,356,ghost,none,59.7,114.3,61,416294,12,498,Feint Attack,Fire Punch,Frustration,7,12,3,50000
Poochyena,54.5,261,dark,none,72.6,53.7,88,342831,29.5,500,Snarl,Crunch,Dig,4,4,1,10000
Shellder (Shadow),54.5,90,water,none,68.2,83.3,64,363318,17.5,498,Tackle,Icy Wind,Razor Shell,15,12,3,50000
Xatu,54.5,178,psychic,flying,77.9,61.6,67,321676,8.5,500,Air Slash,Aerial Ace,Future Sight,5,8,3,50000
Metang (Shadow),54.4,375,steel,psychic,63.8,81.5,75,390175,11,500,Fury Cutter,Frustration,Gyro Ball,18,15,5,75000
Natu,54.2,177,psychic,flying,77.7,58.1,71,320529,17.5,500,Peck,Drill Peck,Night Shade,8,9,3,50000
Vulpix (Alolan),54.2,37,ice,none,64,77.3,79,390846,22.5,500,Powder Snow,Blizzard,Dark Pulse,10,7,3,50000
Mr. Mime (Galarian),54.1,122,ice,psychic,75.5,73.5,59,327576,9,497,Confusion,Ice Punch,Psybeam,4,5,5,75000
Rattata (Alolan) (Shadow),54.1,19,dark,normal,74.3,58.5,77,334282,26.5,498,Quick Attack,Crunch,Frustration,6,9,1,10000
Braviary (Hisuian),53.9,628,psychic,flying,76.1,50.7,85,327842,6.5,500,Air Slash,Brave Bird,Dazzling Gleam,7,7,5,75000
Bulbasaur,53.9,1,grass,poison,68,70.8,76,366180,18,500,Vine Whip,Power Whip,Sludge Bomb,7,7,3,10000
Nidoran Male,53.9,32,poison,none,69.1,57.7,89,354451,22.5,495,Peck,Body Slam,Horn Attack,7,7,3,50000
Nidoran Male (Shadow),53.9,32,poison,none,69.1,57.7,89,354451,22.5,495,Peck,Body Slam,Frustration,7,14,3,50000
Piloswine,53.9,221,ice,ground,70.5,57,88,354072,8,500,Ice Shard,Avalanche,Bulldoze,5,5,3,50000
Teddiursa,53.9,216,normal,none,75,53.5,83,332849,14,500,Lick,Cross Chop,Crunch,12,15,3,50000
Voltorb (Shadow),53.9,100,electric,none,66.7,70.8,79,372757,19.5,498,Spark,Discharge,Frustration,6,10,3,50000
Mareep,53.8,179,electric,none,70.2,54.3,93,354288,19.5,499,Tackle,Body Slam,Discharge,12,14,5,75000
Swellow (Shadow),53.8,277,normal,flying,78.9,57.2,69,311356,9.5,496,Steel Wing,Aerial Ace,Brave Bird,7,10,1,10000
Politoed,53.5,186,water,none,66.8,68.7,81,371505,8,500,Bubble,Blizzard,Earthquake,7,6,3,50000
Throh,53.5,538,fighting,none,63.8,63.4,96,388451,7.5,497,Low Kick,Body Slam,Brick Break,7,8,5,75000
Frogadier,53.4,657,water,none,78.4,58.4,69,316079,11.5,500,Bubble,Aerial Ace,Surf,4,5,3,10000
Cacnea,53.3,331,grass,none,84.3,46,76,295144,15,499,Sucker Punch,Trailblaze,Payback,7,9,3,50000
Diglett (Alolan),53.1,50,ground,steel,80.6,66.9,57,307267,29,499,Metal Claw,Dig,Mud Bomb,8,6,3,50000
Azelf,53,482,psychic,none,88,53.3,60,281357,6,497,Confusion,Fire Blast,Future Sight,7,6,20,100000
Snover (Shadow),53,459,grass,ice,64.6,64.6,91,379448,16.5,496,Leafage,Energy Ball,Ice Beam,8,8,3,50000
Anorith,52.8,347,rock,bug,85.2,52.8,65,292025,12,499,Scratch,Ancient Power,Aqua Jet,23,20,3,50000
Crawdaunt,52.8,342,water,dark,83,56.5,63,295676,7.5,497,Snarl,Bubble Beam,Crabhammer,4,4,3,50000
Froslass (Shadow),52.8,478,ice,ghost,72,65,74,345955,9.5,498,Hex,Avalanche,Crunch,4,4,3,50000
Persian,52.8,53,normal,none,68.2,66.9,78,356132,11,494,Feint Attack,Foul Play,Night Slash,7,6,3,50000
Teddiursa (Shadow),52.6,216,normal,none,75,53.5,83,332849,14,500,Lick,Cross Chop,Crunch,12,15,3,50000
Bulbasaur (Shadow),52.4,1,grass,poison,68.2,69.3,77,363775,17.5,498,Vine Whip,Power Whip,Sludge Bomb,7,7,3,10000
Swellow,52.4,277,normal,flying,78.9,57.2,69,311356,9.5,496,Steel Wing,Aerial Ace,Brave Bird,7,10,1,10000
Alakazam,52.3,65,psychic,none,90.5,58.4,51,269860,6,497,Confusion,Dazzling Gleam,Fire Punch,5,4,3,50000
Alakazam (Shadow),52.3,65,psychic,none,90.5,58.4,51,269860,6,497,Confusion,Dazzling Gleam,Fire Punch,5,4,3,50000
Bibarel,52.3,400,normal,water,71.9,57.1,84,344976,10.5,500,Rollout,Hyper Beam,Hyper Fang,7,4,1,10000
Inkay,52.3,686,dark,psychic,63.2,66.3,94,393604,21.5,500,Peck,Night Slash,Psybeam,7,12,3,50000
Snover,52.3,459,grass,ice,64.6,64.6,91,379448,16.5,496,Leafage,Energy Ball,Ice Beam,8,8,3,50000
Ekans (Shadow),51.9,23,poison,none,70.5,66.9,75,353746,20,500,Acid,Frustration,Gunk Shot,9,10,3,50000
Inkay (Shadow),51.9,686,dark,psychic,63.2,66.3,94,393604,21.5,500,Peck,Frustration,Night Slash,14,7,3,50000
Vulpix (Alolan) (Shadow),51.9,37,ice,none,64,77.3,79,390846,22.5,500,Powder Snow,Blizzard,Dark Pulse,10,7,3,50000
Electrode,51.6,101,electric,none,71.1,73.1,67,348438,9,499,Spark,Discharge,Foul Play,6,6,3,50000
Omanyte,51.6,138,rock,water,75.6,74.2,59,330654,12.5,500,Mud Shot,Rock Tomb,Rock Blast,7,5,5,75000
Sneasel (Shadow),51.5,215,dark,ice,79.1,62.3,64,315609,9,500,Feint Attack,Avalanche,Foul Play,8,7,3,50000
Stantler,51.3,234,normal,none,77.5,55.1,75,320569,9,498,Tackle,Megahorn,Stomp,19,14,3,50000
Abomasnow (Shadow),51.2,460,grass,ice,69,63,83,361254,8,500,Leafage,Blizzard,Energy Ball,11,8,3,50000
Phanpy,51.2,231,ground,none,60.4,58.8,117,415256,16,500,Rock Smash,Body Slam,Bulldoze,5,7,3,50000
Phanpy (Shadow),51.1,231,ground,none,60.4,58.8,117,415256,16,500,Rock Smash,Body Slam,Bulldoze,5,7,3,50000
Mareep (Shadow),50.9,179,electric,none,70.2,54.3,93,354288,19.5,499,Tackle,Body Slam,Discharge,12,14,5,75000
Suicune,50.9,245,water,none,61.7,83.5,78,402119,6.5,499,Extrasensory,Bubble Beam,Hydro Pump,4,8,20,100000
Electrode (Shadow),50.6,101,electric,none,71.1,73.1,67,348438,9,499,Spark,Discharge,Foul Play,6,6,3,50000
Mudkip (Shadow),50.6,258,water,none,72.2,58.1,82,343610,16.5,499,Tackle,Sludge,Dig,14,17,3,10000
Sneasel,50.2,215,dark,ice,79.1,62.3,64,315609,9,500,Feint Attack,Avalanche,Foul Play,8,7,3,50000
